Category,Description,Region_Index,Value,Brain_Region,ggseg,Hemisphere,Base_Region
Metabolism,Cerebral blood flow,56,6278.2993,ctx-rh-precentral,ctx-rh-precentral,Right,precentral
Metabolism,Cerebral blood flow,57,6398.1143,ctx-rh-precuneus,ctx-rh-precuneus,Right,precuneus
Metabolism,Cerebral blood flow,58,5137.0654,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralanteriorcingulate,Right,rostralanteriorcingulate
Metabolism,Cerebral blood flow,59,6326.1685,ctx-rh-rostralmiddlefrontal,ctx-rh-rostralmiddlefrontal,Right,rostralmiddlefrontal
Metabolism,Cerebral blood flow,60,6135.5527,ctx-rh-superiorfrontal,ctx-rh-superiorfrontal,Right,superiorfrontal
Metabolism,Cerebral blood flow,61,5981.0566,ctx-rh-superiorparietal,ctx-rh-superiorparietal,Right,superiorparietal
Metabolism,Cerebral blood flow,62,5694.5435,ctx-rh-superiortemporal,ctx-rh-superiortemporal,Right,superiortemporal
Metabolism,Cerebral blood flow,63,6083.2,ctx-rh-supramarginal,ctx-rh-supramarginal,Right,supramarginal
Metabolism,Cerebral blood flow,64,5467.862,ctx-rh-frontalpole,ctx-rh-frontalpole,Right,frontalpole
Metabolism,Cerebral blood flow,65,4709.713,ctx-rh-temporalpole,ctx-rh-temporalpole,Right,temporalpole
Metabolism,Cerebral blood flow,66,6805.905,ctx-rh-transversetemporal,ctx-rh-transversetemporal,Right,transversetemporal
Metabolism,Cerebral blood flow,67,6187.3306,ctx-rh-insula,ctx-rh-insula,Right,insula
Metabolism,Cerebral blood volume,0,4669.048,ctx-lh-bankssts,ctx-lh-bankssts,Left,bankssts
Metabolism,Cerebral blood volume,1,3693.712,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalanteriorcingulate,Left,caudalanteriorcingulate
Metabolism,Cerebral blood volume,2,4061.234,ctx-lh-caudalmiddlefrontal,ctx-lh-caudalmiddlefrontal,Left,caudalmiddlefrontal
Metabolism,Cerebral blood volume,3,7563.858,ctx-lh-cuneus,ctx-lh-cuneus,Left,cuneus
Metabolism,Cerebral blood volume,4,4537.482,ctx-lh-entorhinal,ctx-lh-entorhinal,Left,entorhinal
Metabolism,Cerebral blood volume,5,5158.1055,ctx-lh-fusiform,ctx-lh-fusiform,Left,fusiform
Metabolism,Cerebral blood volume,6,4003.5784,ctx-lh-inferiorparietal,ctx-lh-inferiorparietal,Left,inferiorparietal
Metabolism,Cerebral blood volume,7,4919.887,ctx-lh-inferiortemporal,ctx-lh-inferiortemporal,Left,inferiortemporal
Metabolism,Cerebral blood volume,8,5464.1875,ctx-lh-isthmuscingulate,ctx-lh-isthmuscingulate,Left,isthmuscingulate
Metabolism,Cerebral blood volume,9,5762.977,ctx-lh-lateraloccipital,ctx-lh-lateraloccipital,Left,lateraloccipital
Metabolism,Cerebral blood volume,10,4119.541,ctx-lh-lateralorbitofrontal,ctx-lh-lateralorbitofrontal,Left,lateralorbitofrontal
Metabolism,Cerebral blood volume,11,6961.959,ctx-lh-lingual,ctx-lh-lingual,Left,lingual
Metabolism,Cerebral blood volume,12,3629.5461,ctx-lh-medialorbitofrontal,ctx-lh-medialorbitofrontal,Left,medialorbitofrontal
Metabolism,Cerebral blood volume,13,4282.7393,ctx-lh-middletemporal,ctx-lh-middletemporal,Left,middletemporal
Metabolism,Cerebral blood volume,14,4606.805,ctx-lh-parahippocampal,ctx-lh-parahippocampal,Left,parahippocampal
Metabolism,Cerebral blood volume,15,5855.127,ctx-lh-paracentral,ctx-lh-paracentral,Left,paracentral
